L1,L2,H,Process Time
2.45557,0.07410,2.30166,3.52744
0.09554,0.24862,2.04249,3.90020
0.17203,0.31420,2.24633,2.99269
0.80993,0.75149,1.20112,3.39131
0.01190,0.03579,2.01792,3.58637
0.06678,0.75346,2.09853,3.56193
0.06165,0.16137,2.19853,2.91650
0.28885,0.13459,2.55210,3.01129
0.26680,0.18852,2.03431,2.87119
0.82805,0.02626,2.09193,3.35330
0.19557,0.35491,2.02729,3.39456
0.01892,0.02193,1.78861,3.28076
0.46396,0.01558,1.90554,2.08504
0.12598,0.18257,2.33184,2.65922
0.52997,0.35190,1.98968,2.87647
0.14597,0.91071,2.35267,2.72583
0.03803,0.10064,2.30183,3.25854
2.74446,0.01792,1.77129,2.04966
0.27117,0.40693,2.12912,3.10030
2.15060,0.19718,2.02562,2.71228
0.21872,0.25351,2.14581,3.35176
0.95710,0.10616,2.02590,3.08329
2.59074,0.02194,2.63339,2.30407
0.37706,0.10549,1.91005,3.65332
0.46927,0.16808,2.21740,2.77264
0.59283,0.27544,2.06196,2.92159
0.64823,0.12302,1.59871,2.57004
0.52396,0.03564,1.89709,2.75768
0.08963,0.21848,1.86474,2.89855
0.05048,0.47420,1.83833,4.07540
0.37053,0.13190,2.28452,3.26217
0.20337,0.07016,2.52479,2.57253
0.01242,0.44530,1.54629,3.60670
0.00076,0.13180,1.75675,3.45176
1.63157,0.05051,1.74862,3.01926
1.47422,0.10923,1.67588,3.29475
0.41575,0.02508,2.47797,3.67321
0.50382,0.10940,1.71557,2.72674
0.33472,0.04218,2.20207,3.39920
1.81000,0.08426,1.91939,2.94975
1.00627,0.08797,1.91998,2.83811
0.56273,0.29535,2.15442,2.71081
0.33230,0.20571,1.93098,2.74258
0.43312,0.55453,2.09474,2.59602
1.46991,0.29575,2.33182,2.50885
1.86578,0.26632,1.67223,2.23148
0.12107,1.04089,1.86764,2.68320
1.26085,0.83458,1.53768,2.23239
1.14895,0.02341,2.18737,3.30603
0.14341,0.38058,2.22003,3.38534
0.68103,0.15362,2.13658,2.99406
0.55012,0.14855,1.83211,4.25128
0.33500,0.36771,1.91690,3.23470
0.37366,0.09175,2.07237,1.81393
0.24072,0.31407,2.27200,3.31736
1.10411,0.21414,2.02262,2.77790
0.15088,0.54020,2.84498,3.22778
0.04593,0.27996,2.12867,3.88518
1.45749,0.76464,1.99931,2.82128
0.58612,0.77151,1.37909,2.43725
1.19144,0.05528,1.86641,2.79870
0.30024,0.00662,2.19304,3.20344
1.05156,0.00207,2.36123,2.94353
1.51996,0.51985,2.32242,3.42836
0.15743,0.46899,2.34200,3.94219
0.42218,1.02566,1.63105,3.58447
0.50721,0.27841,2.19947,3.37828
0.52105,0.40180,2.26338,3.45254
0.81709,0.18810,1.95585,2.71928
0.31316,0.00223,1.93946,3.21642
0.56707,0.07643,2.25471,2.98348
0.52284,0.17680,2.10612,1.82448
0.02977,0.45501,1.79160,3.48652
0.07408,0.18696,2.26004,2.73192
0.91368,0.02544,2.16784,3.09013
3.95539,0.07886,2.21372,2.73350
0.05730,0.20954,1.39292,2.43247
0.11549,0.03285,1.24692,2.87843
0.68113,0.17394,1.87417,3.26952
0.73769,0.38272,1.76667,2.26519
0.66491,0.66902,1.84716,2.85077
0.72280,0.15047,1.46113,2.75755
0.16581,0.22300,1.89057,3.57515
1.36646,0.27779,1.73148,3.40782
0.35082,0.06866,1.90377,2.88155
3.04690,0.81409,2.20568,3.34833
0.03900,0.16937,2.60523,2.49682
0.44277,0.00894,2.08512,1.88058
0.52656,0.11117,1.97553,2.36894
1.01991,0.27380,1.40437,3.99318
1.50731,0.47640,2.18004,3.46109
0.80613,0.01651,2.43475,3.03311
0.20501,0.40953,2.31550,3.27745
2.61312,0.57102,1.74132,4.51358
0.29432,0.84735,1.84684,4.23319
1.07034,0.15483,2.08984,3.11043
1.42469,0.17027,1.79772,3.65084
0.02998,0.12868,1.77980,3.20522
0.47667,0.17126,2.03223,2.78021
0.33773,0.34934,2.00416,2.19155
0.02970,0.20214,2.14898,2.62202
0.03935,0.36298,1.66527,2.98072
1.21958,0.00943,1.49234,3.14050
0.19999,0.22758,2.24167,3.56649
0.55755,0.14646,2.19210,2.81754
0.12476,0.76991,1.90148,1.79726
0.02033,0.36816,1.96577,2.78785
1.34947,0.45925,2.38285,3.61302
0.02520,0.25636,2.23686,3.12403
1.14483,0.09634,2.26794,3.05518
1.48518,0.02183,1.80164,3.38381
0.76121,0.04177,2.03506,3.69128
0.62347,0.20647,2.05757,2.57947
0.54928,0.06832,1.95318,3.12263
0.70896,0.32726,2.47272,4.11543
0.47692,0.69594,1.42481,2.51935
0.90348,0.16920,2.00799,2.97886
0.39610,0.61176,2.62234,2.58823
1.87636,0.08773,1.55624,2.65210
0.46555,0.35043,1.96579,2.50184
0.01723,0.20961,2.85297,3.41379
0.66065,0.16193,1.88053,2.12671
0.82221,0.66802,2.41154,3.53160
0.66000,0.03452,2.07416,2.64118
0.13788,0.04163,1.97657,3.41254
0.90882,0.07749,2.36801,2.48612
1.69617,0.44845,1.57884,3.69437
0.70746,0.46579,1.70340,1.65555
0.11228,0.58374,2.07397,2.45991
2.18704,0.15928,2.41426,3.97662
0.67703,0.08499,1.73448,3.03501
1.83190,0.03777,1.77582,3.04833
0.19721,0.57993,2.25069,2.57708
1.86655,0.41059,1.63905,2.63045
1.54734,0.03484,2.44627,4.00088
0.34061,0.11494,2.35175,3.38724
0.08120,0.13633,2.08581,2.92758
0.00507,0.09822,1.85754,3.61948
0.78872,0.13505,1.86706,2.70857
0.02772,0.19319,2.15256,2.93927
1.50814,0.48930,1.96161,3.01785
0.43754,0.25466,2.25835,2.86424
1.91146,0.05566,2.01071,3.14859
0.01538,0.14550,2.28523,3.19803
0.23529,0.34572,2.49381,3.15107
1.78177,0.07674,2.05564,3.45470
0.35287,0.27121,1.92172,3.44354
1.77729,0.12115,1.99394,2.64899
1.63921,0.48035,1.84459,3.11798
0.44888,0.34404,1.82238,3.33554
0.39265,0.46131,1.86029,2.86732
0.14845,0.54023,1.99350,2.53816
0.25395,0.31160,1.94259,3.31156
0.27769,0.03191,2.45939,3.40425
0.51476,0.38023,2.21785,3.38097
1.72029,0.13443,2.30825,2.02600
0.34410,0.23056,1.84620,2.42592
2.06310,0.24027,1.90583,3.19737
2.06439,0.04401,2.26226,2.86475
0.27874,0.79043,1.67283,2.57146
0.03570,0.27318,2.47293,3.49639
1.09336,0.26852,2.42193,2.52512
0.25159,0.57675,2.08156,3.88962
0.25448,0.03190,2.06479,2.62110
0.15832,0.33662,1.58073,2.88190
1.04383,0.16401,2.37608,3.08396
0.87422,0.11750,1.97841,3.08622
0.00730,0.00189,1.46789,3.96200
1.73332,0.50683,1.56181,3.55759
0.27509,1.13604,2.04106,2.93936
0.02660,0.56606,2.03449,3.51846
0.79458,0.74364,1.97819,3.72813
0.28876,0.09512,1.92511,2.39337
2.02446,0.17801,2.12812,3.32182
1.07253,0.41254,1.59281,3.34793
0.35658,0.25534,2.18789,2.69031
0.22122,0.36026,1.77211,2.62664
0.32585,0.45478,2.36331,3.26432
0.20014,0.00863,2.06889,2.53684
1.10309,0.81881,1.82039,2.39578
0.47438,0.00758,2.16453,2.70170
2.20593,0.00179,1.76063,2.86515
2.53389,0.37054,1.72884,3.29574
0.94167,0.00150,2.07392,3.30783
1.71464,0.07829,2.21025,2.89428
0.16784,0.53913,1.43511,3.30177
0.01461,0.04469,2.02847,3.11141
0.63387,0.32261,2.29907,3.34908
1.17257,0.05169,2.33684,2.77483
0.43218,1.67798,1.81484,2.70116
0.99411,0.62270,2.29272,2.76554
1.51873,0.47973,2.00861,2.32674
0.41927,0.28429,1.83129,3.58926
1.15847,0.07876,1.77951,2.01421
1.58860,0.18856,2.00656,2.94597
0.01147,0.35373,1.34140,3.10163
0.03526,0.53014,1.35111,3.08738
0.01068,0.40251,1.62863,2.43066
0.99793,0.27730,2.04554,2.82276
0.01146,0.26552,2.71091,2.28297
1.28224,0.19131,2.43466,2.59104
1.38975,0.50924,1.93925,2.78935
0.07449,0.14997,2.32780,3.85194
0.12731,0.59016,1.79279,3.56778
0.09882,0.05306,1.91773,2.41579
0.05674,0.40606,1.60978,3.04994
0.38439,0.38129,1.95448,3.31457
0.14269,0.31261,1.87804,3.06517
0.88034,0.57736,1.91807,2.43872
0.07435,0.10513,1.76796,2.50705
0.61784,0.13864,2.21206,3.76887
0.09088,0.66577,1.78636,3.16438
0.15225,0.37591,1.90590,3.17996
0.04454,0.22366,1.75773,3.12323
1.02182,0.09118,2.14911,2.62868
0.45704,0.16768,2.01280,3.13283
0.43957,0.28071,2.30491,3.32673
1.05451,0.39962,2.19951,3.66429
0.29576,0.08471,2.18367,3.13102
0.22247,0.13823,1.92339,3.21602
0.42146,0.04881,1.98536,3.06390
0.21550,0.19776,2.15696,4.20157
0.30602,0.37440,2.27888,2.72417
0.33013,0.26457,1.67267,3.01114
1.44606,0.20937,2.15593,3.88700
1.36883,0.77342,1.99938,2.82743
0.01655,0.07190,1.66796,2.00276
0.32278,0.10918,2.25199,3.42077
0.34640,0.42564,2.06919,2.94965
0.03916,0.16036,1.68517,3.04597
1.23790,0.14489,1.91545,3.28445
0.66492,0.02992,2.34651,3.05530
0.40519,0.34819,1.85393,2.48942
2.15697,0.00931,2.35681,2.77367
1.84421,0.29988,2.31503,2.63217
0.01065,0.14234,1.82271,3.23914
0.09811,0.56367,1.58727,3.96866
0.05791,0.30546,2.20666,2.24242
0.22762,0.52559,1.88657,2.67424
0.23304,0.55871,2.23814,2.30229
0.23248,0.07684,2.48004,3.81830
0.56943,0.09927,1.79532,2.33255
0.59400,0.07884,2.27290,2.44562
0.02083,0.13573,2.01372,2.15953
0.84779,0.19228,1.92511,2.87603
1.99890,0.10549,1.87139,3.77825
0.49865,0.01257,1.88135,4.05255
0.58565,0.02069,2.17823,2.33826
0.12769,0.18236,2.10649,2.97209
1.42952,0.83885,2.23857,3.14595
0.11802,0.19714,1.71888,3.18998
1.66624,0.09426,2.40903,3.24382
0.01221,0.05692,1.89880,1.95741
1.67539,0.36183,2.36850,3.21560
0.33543,0.19162,1.97461,2.38247
0.15190,0.37013,2.57766,2.28217
0.12017,0.38292,2.31003,2.63987
0.09652,0.21002,2.68389,4.11791
0.10578,0.06014,2.25862,2.70954
0.03864,0.01370,1.83955,2.72581
0.07015,0.13450,1.74383,3.05507
0.09879,0.34261,1.89401,2.98010
0.22502,0.31662,1.90926,3.38600
0.57500,0.03534,2.02708,2.94737
0.56907,0.14437,1.73283,3.22918
2.22497,0.29307,1.99970,3.49254
0.89076,0.00724,1.92873,3.05920
0.73129,0.04949,1.71712,3.82108
0.36171,0.09033,2.20090,3.58378
0.23952,0.01629,2.22149,4.16125
0.40815,0.11417,2.08581,3.34943
1.32093,0.09232,1.33231,2.27532
0.08567,0.26759,1.60514,2.35540
0.14459,0.37529,2.24500,2.96554
1.21647,0.04841,2.31231,2.33526
1.52314,0.47121,2.04034,3.06156
0.70069,0.11478,2.21702,3.58149
0.18700,0.28881,2.55256,3.07126
1.18437,0.15475,2.27120,2.15448
0.38950,0.06001,1.76983,3.17441
0.45692,0.09521,1.76698,2.87196
0.72679,0.63024,1.94596,2.39186
1.99168,0.02698,1.98368,2.27111
0.62299,0.19891,1.89311,3.73391
0.15577,0.06955,1.83604,3.22649
0.12878,0.03188,2.49689,3.27722
0.10587,0.10686,2.08861,2.77723
0.21471,0.06349,1.70616,2.44840
0.00987,0.04907,1.87704,2.68575
0.22339,0.14141,1.60387,2.63060
1.00791,0.39505,2.02501,3.27607
0.19151,0.38893,1.78435,3.20685
1.07505,0.03680,2.31571,2.38834
0.20273,0.27305,2.07731,2.90065
0.68567,0.06963,1.79228,3.10458
0.43596,0.22913,1.72959,3.06691
0.61681,0.02666,2.07604,2.88680
1.13724,0.19219,1.75393,2.63764
0.14072,0.42915,2.13092,2.84247
0.74963,0.19566,1.87137,2.76737
1.92633,0.06947,1.53325,4.10975
2.25549,0.02599,2.08840,2.46650
0.18183,0.20227,2.86189,2.67297
0.71762,0.10769,1.61903,2.56326
0.21831,0.28963,2.40870,2.98487
0.84770,0.16106,1.80263,4.19119
0.83516,0.14824,1.97187,2.88111
0.31637,0.16249,2.21021,2.96019
1.60510,0.04367,1.47214,3.41287
0.72516,0.41441,1.96687,3.07480
0.01304,0.18386,1.72158,3.22450
0.09826,0.22562,1.66785,3.26991
0.55560,0.34528,2.42414,2.65577
0.57701,0.03816,1.93997,3.22960
0.36218,0.27358,2.62435,2.88008
0.20159,0.78029,1.87435,3.36591
0.40281,0.21664,1.40307,3.47777
1.16121,0.15231,1.59213,3.40318
0.24117,0.02876,2.13161,2.87796
0.33016,0.20783,2.17149,2.68343
2.20185,0.33196,1.50551,3.37324
0.81304,0.46160,2.00667,3.43758
0.17335,0.23291,1.88438,3.28259
0.71659,0.31344,2.09031,3.04017
0.29592,0.29671,1.54534,3.38846
0.38559,0.19542,1.78130,3.78792
0.25709,0.60271,2.11728,2.35168
0.49106,0.06532,1.80579,2.91027
1.88289,0.60861,2.03994,3.27608
0.84524,0.05672,1.88808,2.76600
0.50694,0.62409,1.96744,3.33201
0.04067,0.43738,2.20710,3.44045
1.16118,0.09487,2.05576,2.41136
0.25048,0.09298,1.97490,3.09978
1.32035,0.14960,1.89954,2.54724
0.16995,0.21944,2.05224,2.37379
0.07960,0.07100,1.92461,2.44560
0.01628,0.02695,2.14793,3.33211
0.40862,0.03241,1.84954,3.43825
0.03865,0.37971,1.68132,3.14735
1.32022,0.71525,1.58416,2.80818
0.82687,0.33657,2.26468,3.05166
0.21815,0.20943,1.67952,1.97198
0.16672,0.14408,1.85354,3.11891
0.07489,0.01571,2.12732,2.59312
0.23678,1.04929,2.18505,2.60808
0.34133,0.07895,1.74038,3.44284
0.08651,0.03694,1.87278,2.75246
0.03092,0.05119,2.06149,2.97512
0.52503,0.18938,1.49257,2.99169
0.82910,0.40928,1.65902,1.68992
0.21772,1.06169,1.72658,2.62637
0.04915,0.10935,2.34870,3.20774
0.77047,0.17449,1.46384,3.96610
0.12912,0.01737,1.84227,2.54195
0.95266,0.00777,2.01289,3.68856
0.68657,0.10996,1.96017,3.11561
0.30348,0.13765,1.82182,3.26984
0.40080,0.05441,1.95494,2.93548
0.56031,0.36767,1.79225,2.54539
0.19906,0.17653,1.87000,2.46687
0.64411,0.01744,2.02166,3.80126
0.35930,0.05111,2.22102,3.23991
0.24528,0.16496,1.85960,2.78242
0.19605,0.50305,2.73440,2.86517
0.17321,0.85975,1.88750,3.26851
0.28803,0.04272,1.77250,3.29465
0.01894,0.11502,2.13726,2.01407
0.71926,0.11594,1.76868,2.77568
0.25550,0.27090,1.98578,2.66369
0.45999,0.28356,2.01380,2.85175
0.37865,0.03344,1.95436,3.15465
0.54764,0.14429,1.89658,3.07278
0.45932,0.00663,1.76864,3.43208
1.07914,0.03550,2.18041,3.86444
0.18574,0.05764,2.14812,2.30126
0.58107,0.02006,1.90608,2.79411
1.49433,0.59629,1.61797,2.73989
0.63026,0.00344,1.92262,3.28405
0.03211,0.77901,2.04736,3.11835
0.03587,1.34015,2.41961,2.99651
1.81844,0.39418,1.96438,3.11771
0.05372,0.03798,1.68793,2.54825
0.20644,0.15625,2.05550,1.87031
3.08507,0.65162,2.73796,2.96975
0.42737,0.51506,2.09284,3.86541
1.21135,0.51147,1.90699,3.21021
0.09508,0.39112,2.27294,2.56405
0.01527,0.23192,2.14251,3.49574
1.02311,0.51928,2.74353,3.06324
0.08528,0.20464,2.25596,3.24090
0.48931,0.00581,1.79853,2.55343
0.10151,0.34839,2.28166,2.01715
2.35745,0.22026,1.55890,3.32784
0.71224,0.04722,1.53015,2.49664
0.62263,0.12726,1.71686,3.14206
1.12692,0.03335,1.55874,3.82394
0.01484,0.21128,2.17781,3.28840
1.74415,0.33259,1.63691,3.88802
0.73748,0.03988,1.78457,2.13604
1.98724,0.33893,2.34443,3.02538
0.34448,0.00547,2.17889,3.03140
0.26380,0.50217,2.42456,2.97199
0.36865,0.75261,1.60410,2.60076
0.79017,0.51474,1.95520,3.65039
0.39268,0.14468,1.75650,2.96890
0.69193,0.20215,1.65884,3.84899
0.17791,0.59336,2.23019,2.99216
0.19071,0.03617,2.06943,3.51910
0.33190,0.31907,1.42710,1.85675
0.32574,0.72185,1.84834,2.76418
0.08471,0.02025,2.20457,3.94794
0.71364,0.11720,1.71578,2.30507
0.05776,0.42207,1.62920,3.20476
0.31291,0.35850,2.31372,3.74482
0.67331,0.01498,1.86723,3.71680
0.16616,0.28505,1.69319,2.38679
0.59678,0.01301,1.88680,2.61629
1.44300,0.21143,2.46820,2.96906
0.76514,0.48969,1.92175,3.11249
0.48054,0.16522,1.80051,2.22689
0.03218,0.27391,2.55906,3.83470
0.79191,0.00356,2.56629,2.92528
2.07500,0.05354,2.56145,2.77140
0.10103,0.80044,1.41516,3.37311
1.32662,0.05808,1.86471,3.33753
0.07386,0.93619,2.10332,2.79146
1.23296,0.48337,1.95357,3.00875
0.07977,1.15452,1.91699,2.78886
0.37825,1.02378,1.49078,3.46339
0.10327,0.14653,1.88635,2.80816
0.52756,0.34472,1.62937,3.31082
0.68963,0.08303,1.88891,2.42864
3.22749,0.18713,1.73367,2.10889
0.49365,0.01202,1.68580,2.91342
0.41839,0.26946,1.72774,3.59629
0.04613,0.63273,2.02090,2.96690
0.21468,0.55650,2.32034,2.74304
0.04958,0.03291,1.83700,2.64877
1.04997,0.00523,1.64500,2.72747
0.38942,0.32911,1.90951,2.52803
0.02233,0.27687,1.73539,2.96348
0.06839,0.04510,2.28612,3.34321
2.52778,0.55380,1.77449,3.20722
0.41109,0.33147,2.20345,3.26296
0.28216,0.11335,2.29952,2.72645
0.68544,0.17194,1.93043,3.53528
0.83187,0.46039,2.13095,2.56551
0.30928,0.07545,1.64766,3.25956
0.02860,0.10692,1.58323,3.65033
0.00550,0.52649,1.88167,2.45942
2.41451,0.27928,1.76615,2.94239
0.08745,0.05490,2.29855,2.23900
0.01771,0.43503,2.29321,3.74895
0.82465,0.29644,1.66475,2.33438
0.87280,0.05068,1.75866,2.87783
0.76943,0.12145,1.75573,2.58542
0.51237,0.34604,2.17384,3.17168
0.67426,0.03622,1.99947,3.42785
0.59639,0.02020,1.66678,2.98333
0.58838,0.41759,2.13833,2.88469
0.45160,0.15952,2.25029,2.69805
0.53476,0.00320,1.59981,3.51286
0.96021,0.93979,2.06045,2.45776
0.00100,0.19792,1.77065,2.48141
0.19766,0.72170,2.26688,3.19199
0.06331,0.20838,1.51713,2.57782
1.31717,0.42623,1.75343,3.93694
0.02024,0.14965,1.74909,2.92707
0.01558,0.19488,2.33969,2.47327
0.30840,0.10178,1.88145,3.37120
0.97624,0.09346,1.90981,3.25252
0.44601,0.49237,2.62642,3.07586
1.06084,0.84961,1.69628,3.06198
0.06999,0.04130,2.01995,3.94964
0.44328,0.15570,2.18642,3.43471
0.25564,0.05838,2.25477,2.56746
0.15051,0.16974,2.07036,3.87976
0.06013,0.09049,2.05034,3.25586
0.23971,0.53960,2.08592,2.50546
0.27849,0.06999,1.88127,2.45428
0.01301,0.37094,1.82135,3.20717
0.74528,0.32084,2.10618,3.51046
0.55588,0.27469,2.01497,3.01157
0.32152,0.11864,2.06204,3.62721
2.39107,0.34252,1.97839,3.58515
0.08738,0.06911,1.68742,3.97335
0.16509,0.43946,1.98256,3.30889
0.33901,0.06704,1.67030,3.23750
1.37301,0.30492,1.94424,3.61820
0.34323,0.00349,1.56475,3.62090
0.53798,0.08021,2.74741,3.98689
1.05727,0.18481,2.14026,2.94836
0.39797,0.08724,1.66052,2.50282
0.60198,0.00011,2.56506,3.21459
1.01795,0.00623,2.26852,2.69012
0.06691,0.46677,2.16977,2.61926
0.60331,0.35741,2.15904,2.51928
0.32954,0.10957,2.16076,3.08049
0.51267,0.15176,1.72216,2.98469
0.81267,0.55503,2.25786,2.98722
0.03377,0.10910,2.03885,3.51152
0.98687,0.05297,1.93392,2.76208
0.17968,0.35140,1.65075,3.79118
0.48881,0.67385,1.96753,3.19725
0.69693,0.40062,1.70560,4.00531
0.17461,0.12598,2.58276,2.21527
1.51150,0.04206,1.92488,3.13425
0.91076,0.27323,2.24724,3.40497
0.10345,0.40874,2.19948,2.19173
0.14796,0.25150,1.91125,3.08376
0.31132,0.48126,2.02813,3.91924
0.01058,0.42256,2.16615,2.70839
0.35641,0.14732,1.74789,2.53538
0.19949,0.26980,2.05151,3.03894
0.52731,0.08131,1.16831,2.96713
0.24046,0.12050,1.95693,2.88648
0.29512,0.07946,2.24461,2.68659
0.31478,0.01837,1.54384,3.09079
1.44012,0.10891,2.38391,2.46965
0.47192,0.00363,2.59414,2.19274
2.43613,0.04792,2.46641,3.81698
0.37719,0.16491,2.09815,2.21281
0.22122,0.10557,2.45571,3.09704
0.08577,0.11313,1.72202,2.56028
0.13043,0.25074,2.16533,3.56115
0.12706,0.00610,2.50529,1.94556
0.58016,0.12150,1.82170,2.66384
0.13434,0.22425,1.97119,3.24441
0.22798,0.03682,2.44573,3.14918
1.25341,0.07090,1.96289,4.03411
0.23028,0.12602,2.17352,2.44685
0.21996,0.15524,1.74932,2.32020
0.10806,0.13494,1.53201,2.47436
0.42041,0.09789,1.90850,2.64109
0.13412,0.08305,1.85360,3.07933
0.14365,0.29975,2.23622,2.89086
0.42341,0.36339,1.94029,3.78131
0.27987,0.21689,1.68570,3.50320
0.29664,0.02218,1.99808,2.84384
0.15373,0.06783,1.80342,2.35019
0.31184,0.14936,2.12364,3.06674
2.58425,0.08829,1.96260,2.88569
0.53226,0.34211,2.17982,3.15214
1.46226,0.39692,1.38553,2.94570
0.64399,0.00961,2.29709,3.57475
0.01663,0.02862,1.44080,2.11854
0.82141,0.08555,1.84093,3.64663
0.29204,0.19506,2.56276,3.70736
1.29100,0.53899,1.75545,4.07122
0.04201,0.31527,1.64995,2.97268
1.12434,0.08112,2.45691,2.46612
1.31015,0.39507,1.84805,3.78938
0.09767,0.32259,1.82773,2.01973
0.30820,0.09534,1.64614,2.78415
0.97291,0.35523,1.46682,2.73846
0.37932,0.42963,2.15342,3.16592
1.63035,1.06603,1.99866,2.54850
1.32366,0.18907,1.73704,3.12156
0.61636,0.14186,1.50424,2.57141
0.01246,0.85086,2.18458,2.41029
1.29817,0.13650,1.56840,3.25019
1.07380,0.17929,1.82971,3.11347
0.08724,0.18259,2.56829,3.39725
0.35634,0.15020,2.33020,3.14571
0.54663,0.07296,1.92994,3.09785
0.60625,1.05088,2.20687,3.58663
0.73680,0.62544,2.62279,2.76447
0.65559,0.02826,1.90864,3.01528
0.12118,0.06669,2.07342,2.81468
1.23806,0.06065,2.13316,3.10263
0.30279,0.31786,2.13084,3.24048
2.02951,0.58208,2.30464,2.06082
0.77001,0.11656,1.38570,2.42608
0.82407,0.26496,2.10169,3.44998
0.04551,0.35371,2.15149,2.67779
0.04481,0.74336,1.49272,3.00949
0.04080,0.23940,2.08915,2.74126
0.10727,0.08826,1.92507,2.28767
0.07186,0.20905,2.10323,3.01296
0.22533,0.21153,2.20723,2.53616
1.04360,0.07568,2.30963,3.08898
0.11973,0.46540,1.96281,2.78860
0.98225,0.60092,1.92696,3.37893
1.31118,0.02896,2.10546,3.65984
0.96647,0.22187,1.62678,2.25654
0.35448,0.44123,2.45478,2.71954
0.39365,0.17540,2.04285,3.37542
0.16114,0.60329,1.85798,3.31464
0.73555,0.31314,1.13271,2.66003
0.16178,0.40306,2.31084,2.79286
1.15970,0.45125,1.64159,2.95150
0.30554,0.11469,1.52941,2.62788
0.48412,0.26655,1.50717,4.09959
0.30418,0.24535,1.83264,2.90042
0.08511,0.07677,2.00104,2.95627
0.53083,0.06564,1.90479,3.63208
0.00726,0.57419,1.86723,3.09757
0.03480,0.53695,2.35655,3.09555
0.01886,0.12388,1.90663,2.48830
0.35891,0.02760,1.72267,3.69161
0.98492,0.12136,2.18987,3.35034
0.55441,0.15519,2.28038,3.27351
0.07056,0.14698,2.39504,2.52714
1.28799,0.05942,2.26478,2.55175
0.43547,0.27035,2.22189,3.72395
1.05651,0.55349,2.50171,3.64625
0.86599,0.22318,2.50679,2.62022
0.43155,0.13108,1.93591,2.81150
0.44409,0.32920,2.18208,3.40240
0.35363,0.03405,1.93629,3.09046
0.18640,0.20903,1.50338,2.76676
0.07936,0.14262,2.47305,2.79170
0.01733,0.22394,1.82706,3.28413
1.50516,0.16371,2.10531,3.19348
1.11402,0.08170,2.24332,2.82233
0.00386,0.11435,2.33417,3.41981
0.55871,0.73866,1.69081,3.72391
0.85334,0.09129,1.88450,3.58406
1.43760,0.27989,2.43868,1.75527
0.25587,0.08633,1.85430,2.97244
0.31936,0.09246,2.26494,3.64315
0.87965,0.24287,1.92158,3.02549
0.39382,0.08343,2.47080,3.79391
0.10390,0.67926,1.76557,2.75883
1.13110,0.01522,2.01578,2.70260
0.46224,0.03099,1.95789,3.51618
0.85251,0.07671,1.87544,2.42105
1.27190,0.01448,1.78635,2.60216
0.88816,0.12849,1.56849,3.37716
0.94111,0.21448,2.42407,2.65680
0.11936,0.46853,2.01741,3.89064
0.39831,0.04850,1.81226,2.88408
0.85230,0.37495,2.17537,2.42395
0.33129,0.37877,1.84219,3.63586
0.15232,0.02732,2.03035,3.05186
1.81822,0.08645,1.97002,3.02737
0.70036,0.74385,1.58446,2.49521
0.06440,0.09767,2.08934,2.83572
0.72888,0.48169,2.29625,2.54151
0.91515,0.21926,2.17628,2.79006
0.47944,0.00568,2.23248,3.35192
0.07238,0.20205,2.41582,2.79268
0.35228,0.10004,1.84715,3.27275
0.88365,0.03790,1.86726,2.48551
1.88148,0.14754,2.14043,3.11250
0.44217,0.64512,2.00096,2.97708
0.32951,0.98615,1.46775,2.97681
0.07847,0.25815,1.96748,3.48936
0.23811,0.36838,2.28095,2.61184
0.56897,0.50164,2.11812,3.51437
0.64119,0.24246,1.76158,2.59456
0.08684,0.03436,2.04134,3.04019
0.27199,0.00009,2.06613,3.03359
0.29556,0.15287,2.25085,3.42963
0.34578,0.07361,1.85119,4.08593
0.08642,0.21332,1.84467,3.03396
0.17105,0.21816,2.13187,3.05852
0.21892,0.31976,2.29627,3.27833
0.17292,0.31561,2.25028,1.66387
0.52579,0.29375,1.85344,2.72233
1.65450,1.30884,2.14907,2.46815
0.19124,0.38427,2.17058,3.37821
0.34416,0.00991,1.41978,3.03609
0.10327,0.54704,1.82824,3.17560
0.65630,0.04813,1.99346,3.90848
0.00449,0.27963,2.54313,3.39962
0.24444,0.04524,1.93972,3.59043
0.11074,0.07513,1.68128,2.68938
0.21096,0.78292,2.09368,2.74080
1.04908,0.40598,2.21538,3.03640
0.58509,0.46740,2.11921,2.48466
0.09817,0.43955,1.96254,2.94080
0.79809,0.09448,2.49663,2.24666
0.00470,0.16450,2.21341,3.77751
3.56760,0.35144,1.77458,2.67867
0.10346,0.05536,1.68775,2.63204
0.01055,0.24796,1.49248,3.38806
0.62971,0.01995,1.93067,3.27452
0.44059,0.10222,1.66658,3.31508
1.85781,0.47868,2.51375,2.32327
0.16213,0.04934,2.16086,2.18068
0.18705,0.09412,2.25896,3.12246
0.14462,0.16224,1.82621,4.04525
0.56109,0.07062,1.88977,3.84941
0.52187,0.77746,1.82775,2.52954
0.16605,0.23756,1.74885,2.30718
0.80229,0.18549,1.85053,3.13785
0.01194,0.24716,1.99207,2.75057
2.91939,0.22888,2.10705,2.27422
0.66612,0.02579,2.48688,2.75146
0.01169,0.04489,2.07984,2.94555
0.34233,0.19660,2.13648,2.85591
0.21599,0.53598,2.11151,2.96159
1.26371,0.11322,2.79581,2.79576
1.49495,0.04054,2.11060,3.34415
0.84477,0.58090,1.52175,2.23595
0.74601,0.09876,2.06082,2.57611
1.03281,0.27213,2.08486,3.36396
